Siruta,Localitate,Judet,Abs_liceal,Abs_postlic,Abs_primar_gimn,Abs_profes,Abs_tehnic,Abs_univ,Pop_liceal,Pop_profess,Pop_primar_gimn,Pop_univ
54500,Varadia,CS,0,0,3,0,0,0,0,0,101,0
54537,Vermes,CS,0,0,8,0,0,0,0,0,105,0
54573,Vrani,CS,0,0,9,0,0,0,0,0,90,0
54617,Zavoi,CS,0,0,33,0,0,0,0,0,243,0
54699,Zorlentu Mare,CS,0,0,6,0,0,0,0,0,33,0
54975,Municipiul Cluj-Napoca,CJ,2956,980,2296,195,58,13603,12665,1637,24636,67262
55008,Municipiul Dej,CJ,498,137,372,37,16,0,2021,268,3166,0
55062,Cuzdrioara,CJ,0,0,13,0,0,0,0,0,171,0
55106,Jichisu De Jos,CJ,0,0,0,0,0,0,0,0,6,0
55160,Mica,CJ,0,0,13,0,0,0,0,0,178,0
55259,Municipiul Turda,CJ,467,206,404,33,47,0,1947,245,3714,0
55277,Mihai Viteazu,CJ,0,0,37,0,0,0,0,0,378,0
55311,Sandulesti,CJ,0,0,10,0,0,0,0,0,165,0
55357,Municipiul Campia Turzii,CJ,262,0,156,0,0,0,1062,159,1738,0
55384,Municipiul Gherla,CJ,284,0,227,21,0,0,1297,136,2012,0
55446,Oras Huedin,CJ,211,16,106,0,0,0,778,134,930,0
55473,Aghiresu,CJ,0,0,26,0,0,0,0,0,406,0
55598,Aiton,CJ,0,0,0,0,0,0,0,0,15,0
55623,Alunis,CJ,0,0,14,0,0,0,0,0,93,0
55687,Apahida,CJ,21,0,57,0,0,0,38,13,826,0
55776,Aschileu,CJ,0,0,13,0,0,0,0,0,118,0
55838,Baciu,CJ,0,0,33,0,0,0,0,0,525,0
55918,Baisoara,CJ,0,0,16,0,0,0,0,0,145,0
56014,Belis,CJ,0,0,9,0,0,0,0,0,97,0
56096,Bobalna,CJ,0,0,10,0,0,0,0,0,99,0
56210,Bontida,CJ,0,0,35,0,0,0,0,53,503,0
56265,Borsa,CJ,0,0,16,0,0,0,0,0,119,0
56327,Buza,CJ,0,0,20,0,0,0,0,0,114,0
56354,Caianu,CJ,0,0,23,0,0,0,0,0,170,0
56425,Calarasi,CJ,0,0,13,0,0,0,0,0,114,0
56461,Calatele,CJ,0,0,3,0,0,0,0,0,142,0
56522,Camarasu,CJ,0,0,17,0,0,0,0,0,279,0
56568,Capusu Mare,CJ,0,0,21,0,0,0,0,0,177,0
56666,Caseiu,CJ,0,0,32,0,0,0,0,0,328,0
56773,Catina,CJ,0,0,24,0,0,0,0,0,166,0
56844,Ceanu Mare,CJ,0,0,26,0,0,0,0,0,262,0
56988,Chinteni,CJ,0,0,13,0,0,0,0,0,175,0
57083,Chiuiesti,CJ,0,0,38,0,0,0,0,0,195,0
57163,Ciucea,CJ,0,0,12,0,0,0,0,0,102,0
57225,Ciurila,CJ,0,0,9,0,0,0,0,0,90,0
57314,Catcau,CJ,0,0,17,0,0,0,0,0,130,0
57350,Cojocna,CJ,0,0,16,0,0,0,0,0,399,0
57449,Cornesti,CJ,0,0,13,0,0,0,0,0,61,0
57546,Dabaca,CJ,0,0,14,0,0,0,0,0,98,0
57582,Feleacu,CJ,0,0,14,0,0,0,0,0,125,0
57644,Fizesu Gherlii,CJ,0,0,0,0,0,0,0,0,88,0
57706,Floresti,CJ,0,0,68,0,0,0,0,0,1046,0
57742,Frata,CJ,0,0,37,0,0,0,0,0,343,0
57831,Geaca,CJ,0,0,18,0,0,0,0,0,114,0
57902,Gilau,CJ,21,0,71,0,0,0,89,0,731,0
57948,Garbau,CJ,0,0,7,0,0,0,0,0,122,0
58008,Iara,CJ,0,0,35,0,0,0,0,0,222,0
58142,Iclod,CJ,0,0,34,0,0,0,0,0,333,0
58204,Izvoru Crisului,CJ,0,0,21,0,0,0,0,0,133,0
58259,Jucu,CJ,0,0,19,0,0,0,0,0,281,0
58311,Luna,CJ,0,0,20,0,0,0,0,0,104,0
58357,Maguri-Racatau,CJ,0,0,26,0,0,0,0,0,238,0
58393,Manastireni,CJ,0,0,5,0,0,0,0,0,84,0
58464,Margau,CJ,0,0,13,0,0,0,0,0,102,0
58534,Marisel,CJ,0,0,12,0,0,0,0,0,116,0
58552,Mintiu Gherlii,CJ,0,0,18,0,0,0,0,0,200,0
58623,Mociu,CJ,0,0,26,0,0,0,0,0,264,0
58721,Moldovenesti,CJ,0,0,22,0,0,0,0,0,233,0
58794,Palatca,CJ,0,0,9,0,0,0,0,0,105,0
58856,Panticeu,CJ,0,0,19,0,0,0,0,0,176,0
58918,Petrestii De Jos,CJ,0,0,10,0,0,0,0,0,99,0
58990,Ploscos,CJ,0,0,3,0,0,0,0,0,46,0
59041,Poieni,CJ,0,0,34,0,0,0,0,0,275,0
59130,Recea-Cristur,CJ,0,0,0,0,0,0,0,0,54,0
59238,Risca,CJ,0,0,9,0,0,0,0,0,58,0
59283,Sacuieu,CJ,0,0,11,0,0,0,0,0,98,0
59327,Savadisla,CJ,0,0,24,0,0,0,0,0,222,0
59416,Sic,CJ,0,0,16,0,0,0,0,0,155,0
59434,Sancraiu,CJ,0,0,24,0,0,0,0,0,127,0
59498,Sanmartin,CJ,0,0,3,0,0,0,0,0,33,0
59586,Sanpaul,CJ,0,0,15,0,0,0,0,0,151,0
59657,Suatu,CJ,0,0,16,0,0,0,0,0,96,0
59693,Tritenii De Jos,CJ,0,0,37,0,0,0,0,0,347,0
59764,Tureni,CJ,0,0,13,0,0,0,0,0,158,0
59826,Taga,CJ,0,0,7,0,0,0,0,0,100,0
59880,Unguras,CJ,0,0,26,0,0,0,0,0,165,0
59942,Vad,CJ,0,0,14,0,0,0,0,0,144,0
60026,Valea Ierii,CJ,0,0,5,0,0,0,0,0,58,0
60062,Viisoara,CJ,0,0,26,0,0,0,0,0,410,0
60099,Vultureni,CJ,0,0,11,0,0,0,0,0,114,0
60169,Negreni,CJ,0,0,13,0,0,0,0,0,143,0
60419,Municipiul Constanta,CT,3400,1087,2309,56,234,4976,14075,917,23100,23118
60455,Oras Eforie,CT,77,0,69,0,0,0,316,0,738,0
60482,Municipiul Mangalia,CT,364,68,379,20,30,0,1731,303,3205,0
60507,Oras Navodari,CT,170,0,311,0,0,0,841,28,3013,0
60534,Oras Techirghiol,CT,36,0,50,0,0,0,169,0,553,0
60570,Agigea,CT,0,0,46,0,0,0,0,0,474,0
60598,23-Aug,CT,0,0,40,0,0,0,0,0,404,0
60632,Limanu,CT,0,0,48,0,0,0,0,0,425,0
60687,Oras Ovidiu,CT,102,0,127,11,0,0,509,22,1310,0
60721,Tuzla,CT,0,0,49,0,0,0,0,0,549,0
60776,Oras Cernavoda,CT,170,0,170,0,0,0,798,72,1586,0
60801,Oras Harsova,CT,142,0,84,0,0,0,687,0,963,0
60847,Municipiul Medgidia,CT,342,35,291,47,0,0,1514,247,3343,0
60883,Adamclisi,CT,19,0,24,0,0,0,91,0,208,0
60945,Albesti,CT,0,0,26,0,0,0,0,0,363,0
61005,Aliman,CT,0,0,34,0,0,0,0,0,316,0
61069,Oras Baneasa,CT,83,0,45,0,0,0,268,95,456,0
61121,Castelu,CT,32,0,55,0,0,0,262,60,560,0
61167,Cerchezu,CT,0,0,14,0,0,0,0,0,128,0
61210,Chirnogeni,CT,0,0,40,0,0,0,0,0,304,0
61256,Ciobanu,CT,9,0,34,0,0,0,55,31,297,0
61283,Ciocarlia,CT,0,0,37,0,0,0,0,0,319,0
61318,Cobadin,CT,75,0,104,0,0,0,357,23,892,0
61372,Cogealac,CT,62,0,62,0,0,0,193,67,515,0
61452,Comana,CT,0,0,28,0,0,0,0,0,202,0
61513,Corbu,CT,0,0,55,0,0,0,0,0,592,0
61559,Crucea,CT,10,0,17,0,0,0,58,39,306,0
61620,Cumpana,CT,6,0,91,0,0,0,79,0,1225,0
61675,Deleni,CT,39,0,33,20,0,0,257,22,266,0
61737,Dobromir,CT,13,0,21,0,0,0,11,54,571,0
61808,Garliciu,CT,0,0,24,0,0,0,0,0,151,0
61826,Ghindaresti,CT,0,0,19,0,0,0,0,0,166,0
61871,Independenta,CT,10,0,46,9,0,0,94,49,348,0
61951,Ion Corvin,CT,0,0,29,0,0,0,0,0,205,0
62020,Istria,CT,0,0,27,0,0,0,0,0,262,0
62057,Lipnita,CT,0,0,36,0,0,0,0,0,292,0
62137,Mereni,CT,0,0,23,0,0,0,0,0,258,0
62191,Mihail Kogalniceanu,CT,104,0,81,0,0,0,278,0,791,0
62253,Mihai Viteazu,CT,18,0,37,0,0,0,105,0,495,0
62280,Mircea Voda,CT,0,0,63,0,0,0,0,0,617,0
62360,Oras Murfatlar,CT,56,0,100,0,0,0,295,0,962,0
62397,Oras Negru Voda,CT,96,0,45,0,0,0,297,0,471,0
62440,Nicolae Balcescu,CT,12,0,69,0,0,0,25,36,568,0
62486,Oltina,CT,0,0,23,0,0,0,0,0,249,0
62538,Ostrov,CT,61,0,39,0,0,0,192,0,540,0
62609,Pantelimon,CT,0,0,16,0,0,0,0,0,238,0
62672,Pecineaga,CT,0,0,38,0,0,0,0,0,352,0
62707,Pestera,CT,0,0,45,0,0,0,0,0,353,0
62761,Poarta Alba,CT,74,0,68,0,0,0,255,0,676,0
62798,Rasova,CT,0,0,40,0,0,0,0,0,396,0
62823,Saraiu,CT,0,0,13,0,0,0,0,0,100,0
62878,Sacele,CT,0,0,24,0,0,0,0,0,240,0
62903,Seimeni,CT,0,0,15,0,0,0,0,0,181,0
62949,Silistea,CT,0,0,21,0,0,0,0,0,150,0
62985,Targusor,CT,0,0,18,0,0,0,0,0,159,0
63045,Topalu,CT,0,0,21,0,0,0,0,0,150,0
63072,Topraisar,CT,54,0,65,0,0,0,237,0,646,0
63125,Valu Lui Traian,CT,0,0,112,0,0,0,0,0,1236,0
63152,Lumina,CT,52,0,78,0,0,0,177,0,932,0
63161,Dumbraveni,CT,0,0,5,0,0,0,0,0,44,0
63170,Vulturu,CT,0,0,11,0,0,0,0,0,70,0
63189,Tortoman,CT,0,0,16,0,0,0,0,0,237,0
63198,Amzacea,CT,0,0,30,0,0,0,0,0,255,0
63278,Horia,CT,0,0,11,0,0,0,0,0,96,0
63286,Costinesti,CT,0,0,19,0,0,0,0,0,235,0
63294,Baraganu,CT,0,0,22,0,0,0,0,0,235,0
63300,Cuza Voda,CT,0,0,35,0,0,0,0,0,482,0
63318,Saligny,CT,0,0,24,0,0,0,0,0,176,0
63326,Gradina,CT,0,0,12,0,0,0,0,0,110,0
63334,Fantanele,CT,0,0,19,0,0,0,0,0,130,0
63394,Municipiul Sfantu Gheorghe,CV,624,84,561,85,0,76,2295,731,5405,318
63447,Oras Baraolt,CV,89,0,84,31,0,0,334,168,690,0
63526,Oras Covasna,CV,114,0,112,23,0,0,345,116,897,0
63553,Comandau,CV,0,0,7,0,0,0,0,0,74,0
63580,Oras Intorsura Buzaului,CV,209,0,106,16,0,0,655,147,946,0
63633,Barcani,CV,0,0,43,0,0,0,0,0,364,0
63688,Sita Buzaului,CV,0,0,45,0,0,0,0,0,415,0
63740,Municipiul Targu Secuiesc,CV,396,101,215,23,0,13,1634,298,1802,42
63777,Aita Mare,CV,0,0,30,0,0,0,0,0,205,0
63802,Batani,CV,0,0,39,0,0,0,0,0,501,0
63866,Belin,CV,0,0,21,0,0,0,0,0,426,0
63893,Bodoc,CV,0,0,28,0,0,0,0,0,252,0
63937,Borosneu Mare,CV,0,0,13,0,0,0,0,0,254,0
64005,Brates,CV,0,0,22,0,0,0,0,0,147,0
64041,Bradut,CV,0,0,26,0,0,0,0,0,601,0
64096,Bretcu,CV,0,0,37,0,0,0,0,0,318,0
64130,Catalina,CV,0,0,21,0,0,0,0,0,192,0
64194,Cernat,CV,0,0,29,0,0,0,0,0,339,0
64238,Chichis,CV,0,0,19,0,0,0,0,0,89,0
64265,Dobarlau,CV,0,0,20,0,0,0,0,0,215,0
64318,Ghelinta,CV,0,0,38,0,0,0,0,0,462,0
64345,Ghidfalau,CV,0,0,7,0,0,0,0,0,109,0
64390,Haghig,CV,0,0,20,0,0,0,0,0,259,0
64425,Ilieni,CV,0,0,6,0,0,0,0,0,83,0
64461,Lemnia,CV,0,0,6,0,0,0,0,0,132,0
64504,Malnas,CV,0,0,12,0,0,0,0,0,106,0
64568,Moacsa,CV,0,0,8,0,0,0,0,0,91,0
64602,Ojdula,CV,0,0,20,0,0,0,0,0,292,0
64639,Ozun,CV,0,0,20,0,0,0,0,0,325,0
64719,Poian,CV,0,0,21,0,0,0,0,0,146,0
64773,Reci,CV,0,0,18,0,0,0,0,0,223,0
64826,Sanzieni,CV,0,0,45,0,0,0,0,0,426,0
64871,Turia,CV,0,0,19,0,0,0,0,0,276,0
64906,Valea Crisului,CV,0,0,7,0,0,0,0,0,243,0
64942,Valcele,CV,0,0,21,0,0,0,0,0,719,0
64997,Varghis,CV,0,0,24,0,0,0,0,0,141,0
65011,Zagon,CV,0,0,42,0,0,0,0,0,493,0
65048,Zabala,CV,0,0,39,0,0,0,0,0,389,0
65099,Valea Mare,CV,0,0,11,0,0,0,0,0,80,0
65105,Mereni,CV,0,0,12,0,0,0,0,0,97,0
65113,Arcus,CV,0,0,4,0,0,0,0,0,74,0
65121,Bixad,CV,0,0,12,0,0,0,0,0,170,0
65139,Micfalau,CV,0,0,15,0,0,0,0,0,136,0
65147,Dalnic,CV,0,0,8,0,0,0,0,0,98,0
65154,Estelnic,CV,0,0,10,0,0,0,0,0,152,0
65342,Municipiul Targoviste,DB,1748,392,852,43,24,1255,7570,728,7794,4931
65379,Aninoasa,DB,0,0,29,0,0,0,0,0,44,0
65413,Doicesti,DB,0,0,26,0,0,0,0,0,264,0
65431,Razvad,DB,0,0,49,0,0,0,0,0,423,0
65477,Sotanga,DB,0,0,55,0,0,0,0,0,413,0
65501,Ulmi,DB,0,0,26,0,0,0,0,0,211,0
65609,Oras Fieni,DB,105,0,69,12,0,0,429,23,509,0
65645,Motaieni,DB,0,0,0,0,0,0,0,0,24,0
65681,Oras Gaesti,DB,462,48,186,21,0,0,1881,122,1444,0
65707,Gura Foii,DB,0,0,14,0,0,0,0,0,136,0
65752,Petresti,DB,0,0,55,0,0,0,0,0,380,0
65841,Municipiul Moreni,DB,279,0,192,26,0,0,1308,116,1553,0
65869,Iedera,DB,0,0,35,0,0,0,0,0,261,0
65921,Oras Pucioasa,DB,229,0,163,0,0,0,908,105,1310,0
66009,Branesti,DB,0,0,16,0,0,0,0,0,158,0
66081,Oras Titu,DB,311,0,168,22,0,0,1412,195,1104,0
66152,Branistea,DB,0,0,22,0,0,0,0,0,276,0
66198,Baleni,DB,12,0,96,41,0,0,144,116,954,0
66223,Barbuletu,DB,0,0,16,0,0,0,0,0,161,0
66330,Bezdead,DB,0,0,33,0,0,0,0,0,277,0
66401,Bilciuresti,DB,0,0,21,0,0,0,0,0,200,0
66438,Buciumeni,DB,0,0,37,0,0,0,0,0,173,0
66474,Bucsani,DB,0,0,68,0,0,0,0,0,533,0
66526,Candesti,DB,0,0,17,0,0,0,0,0,145,0
66580,Cobia,DB,0,0,20,0,0,0,0,0,188,0
66697,Cojasca,DB,0,0,69,0,0,0,0,0,989,0
66731,Comisani,DB,0,0,40,0,0,0,0,0,296,0
66768,Contesti,DB,0,0,40,0,0,0,0,0,427,0
66857,Corbii Mari,DB,0,0,91,0,0,0,0,0,935,0
66955,Cornatelu,DB,0,0,15,0,0,0,0,0,122,0
67014,Cornesti,DB,0,0,61,0,0,0,0,0,480,0
67121,Costestii Din Vale,DB,0,0,34,0,0,0,0,0,316,0
67167,Crangurile,DB,0,0,21,0,0,0,0,0,352,0
67256,Darmanesti,DB,0,0,51,0,0,0,0,0,400,0
67292,Dobra,DB,0,0,42,0,0,0,0,0,290,0
67327,Dragodana,DB,0,0,48,0,0,0,0,0,426,0
67407,Dragomiresti,DB,0,0,84,0,0,0,0,0,658,0
67470,Finta,DB,0,0,42,0,0,0,0,0,310,0
67522,Glodeni,DB,0,0,49,0,0,0,0,0,317,0
67595,Gura Ocnitei,DB,0,0,59,0,0,0,0,0,380,0
67648,Gura Sutii,DB,0,0,48,0,0,0,0,0,417,0
67675,Hulubesti,DB,0,0,29,0,0,0,0,0,231,0
67737,I. L. Caragiale,DB,0,0,60,0,0,0,0,0,502,0
67773,Lucieni,DB,0,0,20,0,0,0,0,0,188,0
67835,Ludesti,DB,0,0,47,0,0,0,0,0,515,0
67906,Lunguletu,DB,0,0,58,0,0,0,0,0,519,0
67942,Malu Cu Flori,DB,0,0,13,0,0,0,0,0,148,0
68002,Manesti,DB,0,0,57,0,0,0,0,0,536,0
68048,Matasaru,DB,0,0,32,0,0,0,0,0,379,0
68128,Mogosani,DB,0,0,26,0,0,0,0,0,234,0
68182,Moroeni,DB,0,0,33,0,0,0,0,0,388,0
68253,Morteni,DB,0,0,14,0,0,0,0,0,225,0
68280,Nucet,DB,71,0,36,0,14,0,282,0,453,0
68324,Ocnita,DB,0,0,46,0,0,0,0,0,316,0
68342,Odobesti,DB,0,0,54,0,0,0,0,0,561,0
68404,Pietrosita,DB,0,0,18,0,0,0,0,0,209,0
68431,Poiana,DB,0,0,50,0,0,0,0,0,343,0
68468,Potlogi,DB,0,0,92,0,0,0,0,0,1045,0
68529,Produlesti,DB,0,0,35,0,0,0,0,0,284,0
68565,Pucheni,DB,0,0,15,0,0,0,0,0,137,0
68627,Oras Racari,DB,90,0,51,0,0,0,364,0,595,0
68716,Runcu,DB,0,0,30,0,0,0,0,0,250,0
68789,Salcioara,DB,0,0,28,0,0,0,0,0,253,0
68887,Selaru,DB,0,0,33,0,0,0,0,0,245,0
68921,Tatarani,DB,0,0,46,0,0,0,0,0,340,0
68976,Uliesti,DB,0,0,46,0,0,0,0,0,394,0
69063,Valea Lunga,DB,0,0,29,0,0,0,0,0,282,0
69170,Valea Mare,DB,0,0,17,0,0,0,0,0,153,0
69250,Vacaresti,DB,0,0,32,0,0,0,0,0,316,0
69303,Valeni-Dambovita,DB,0,0,19,0,0,0,0,0,199,0
69330,Visina,DB,81,0,43,0,0,0,269,0,348,0
69394,Visinesti,DB,0,0,12,0,0,0,0,0,79,0
69447,Varfuri,DB,0,0,20,0,0,0,0,0,155,0
69526,Voinesti,DB,35,0,42,0,0,0,153,46,448,0
69615,Vulcana-Bai,DB,0,0,27,0,0,0,0,0,196,0
69900,Municipiul Craiova,DJ,3580,1885,2135,300,137,5873,15599,1617,20949,21929
69964,Bucovat,DJ,0,0,29,0,0,0,0,0,243,0
70094,Isalnita,DJ,0,0,28,0,0,0,0,0,257,0
70110,Podari,DJ,0,0,27,0,0,0,0,0,386,0
70174,Simnicu De Sus,DJ,0,0,38,0,0,0,0,0,266,0
70316,Municipiul Bailesti,DJ,150,0,112,16,0,0,809,67,1521,0
70352,Municipiul Calafat,DJ,219,140,129,0,0,0,945,38,1218,0
70414,Oras Filiasi,DJ,312,0,190,92,0,0,1120,200,1571,0
70502,Oras Segarcea,DJ,93,0,42,19,0,0,346,105,651,0
70520,Afumati,DJ,0,0,12,0,0,0,0,0,172,0
70566,Almaj,DJ,0,0,14,0,0,0,0,0,71,0
70637,Amarastii De Jos,DJ,38,0,55,0,0,0,321,62,463,0
70673,Amarastii De Sus,DJ,0,0,17,0,0,0,0,0,120,0
70726,Apele Vii,DJ,0,0,9,0,0,0,0,0,163,0
70744,Argetoaia,DJ,0,0,55,20,0,0,0,64,413,0
70879,Oras Bechet,DJ,47,0,19,0,0,0,145,0,391,0
70897,Bistret,DJ,0,0,25,0,0,0,0,0,381,0
70940,Barca,DJ,21,0,16,0,0,0,111,0,322,0
70968,Botosesti-Paia,DJ,0,0,8,0,0,0,0,0,42,0
70986,Brabova,DJ,0,0,15,0,0,0,0,0,90,0
71055,Bradesti,DJ,0,0,30,0,0,0,0,0,244,0
71126,Bralostita,DJ,0,0,51,0,0,0,0,0,368,0
71199,Bratovoesti,DJ,0,0,24,0,0,0,0,0,224,0
71260,Breasta,DJ,0,0,30,0,0,0,0,0,362,0
71340,Bulzesti,DJ,0,0,9,0,0,0,0,0,88,0
71457,Calopar,DJ,0,0,35,0,0,0,0,0,367,0
71518,Caraula,DJ,0,0,15,0,0,0,0,0,222,0
71536,Carpen,DJ,0,0,18,0,0,0,0,0,143,0
71572,Castranova,DJ,0,0,33,0,0,0,0,0,291,0
71607,Calarasi,DJ,80,52,50,35,0,0,389,71,370,0
71634,Celaru,DJ,0,0,40,0,0,0,0,0,346,0
71698,Cerat,DJ,0,0,22,0,0,0,0,0,347,0
71723,Cernatesti,DJ,0,0,19,0,0,0,0,0,138,0
71787,Cetate,DJ,15,0,37,0,0,0,97,0,388,0
71812,Cioroiasi,DJ,0,0,8,0,0,0,0,0,97,0
71858,Ciupercenii Noi,DJ,0,0,46,0,0,0,0,0,308,0
71885,Cosoveni,DJ,0,0,18,0,0,0,0,0,295,0
71910,Cotofenii Din Dos,DJ,0,0,29,0,0,0,0,0,178,0
71956,Daneti,DJ,0,0,50,0,0,0,0,68,376,0
72007,Oras Dabuleni,DJ,116,0,100,0,0,0,375,0,710,0
72034,Desa,DJ,0,0,22,0,0,0,0,0,431,0
72052,Diosti,DJ,0,0,23,0,0,0,0,0,175,0
72098,Dobresti,DJ,0,0,20,0,0,0,0,0,144,0
72150,Dragotesti,DJ,0,0,8,0,0,0,0,0,173,0
72221,Dranic,DJ,0,0,13,0,0,0,0,0,192,0
72276,Farcas,DJ,0,0,16,0,0,0,0,0,143,0
72383,Galicea Mare,DJ,0,0,41,0,0,0,0,0,314,0
72409,Ghercesti,DJ,0,0,10,0,0,0,0,0,75,0
72463,Gighera,DJ,0,0,13,0,0,0,0,0,168,0
72506,Giubega,DJ,0,0,18,0,0,0,0,0,114,0
72533,Giurgita,DJ,0,0,19,0,0,0,0,0,240,0
72579,Gangiova,DJ,0,0,23,0,0,0,0,0,224,0
72604,Gogosu,DJ,0,0,1,0,0,0,0,0,24,0
72640,Goicea,DJ,0,0,19,0,0,0,0,0,178,0
72677,Goiesti,DJ,0,0,22,0,0,0,0,0,189,0
72819,Grecesti,DJ,0,0,19,0,0,0,0,0,118,0
72882,Izvoare,DJ,0,0,15,0,0,0,0,0,119,0
72926,Leu,DJ,0,0,36,0,0,0,0,0,292,0
72953,Lipovu,DJ,0,0,9,0,0,0,0,0,285,0
72980,Macesu De Jos,DJ,0,0,17,0,0,0,0,0,73,0
73013,Macesu De Sus,DJ,0,0,8,0,0,0,0,0,98,0
73031,Maglavit,DJ,0,0,19,0,0,0,0,0,219,0
73068,Malu Mare,DJ,7,0,18,0,0,0,100,0,191,0
73102,Melinesti,DJ,76,0,32,0,0,0,271,72,298,0
73246,Mischii,DJ,0,0,7,0,0,0,0,0,60,0
73317,Marsani,DJ,0,0,46,0,0,0,0,0,298,0
73335,Motatei,DJ,0,0,60,0,0,0,0,0,469,0
73371,Murgasi,DJ,0,0,30,0,0,0,0,0,172,0
73460,Negoi,DJ,0,0,7,0,0,0,0,0,245,0
73503,Orodel,DJ,0,0,24,0,0,0,0,0,194,0
73567,Ostroveni,DJ,0,0,44,0,0,0,0,0,304,0
73594,Perisor,DJ,0,0,10,0,0,0,0,0,142,0
73629,Pielesti,DJ,0,0,20,0,0,0,0,0,204,0
73665,Piscu Vechi,DJ,0,0,31,0,0,0,0,0,222,0
73709,Plenita,DJ,39,0,36,0,0,0,201,64,320,0
73736,Poiana Mare,DJ,60,16,70,0,0,0,189,0,642,0
73772,Predesti,DJ,0,0,14,0,0,0,0,0,140,0
73852,Radovan,DJ,0,0,8,0,0,0,0,0,139,0
73905,Rast,DJ,0,0,22,0,0,0,0,0,303,0
73923,Robanesti,DJ,0,0,19,0,0,0,0,0,116,0
73996,Sadova,DJ,0,0,63,0,0,0,0,0,688,0
74028,Salcuta,DJ,0,0,6,0,0,0,0,0,244,0
74073,Scaesti,DJ,0,0,16,0,0,0,0,0,194,0
74108,Seaca De Camp,DJ,0,0,10,0,0,0,0,0,114,0
74135,Seaca De Padure,DJ,0,0,7,0,0,0,0,0,63,0
74171,Secu,DJ,0,0,10,0,0,0,0,0,114,0
74224,Silistea Crucii,DJ,0,0,16,0,0,0,0,0,94,0
74242,Sopot,DJ,0,0,16,0,0,0,0,0,113,0
74322,Teasc,DJ,0,0,20,0,0,0,0,0,207,0
74359,Terpezita,DJ,0,0,16,0,0,0,0,0,111,0
74411,Teslui,DJ,0,0,18,0,0,0,0,0,157,0
74509,Tuglui,DJ,0,0,29,0,0,0,0,0,187,0
74536,Unirea,DJ,0,0,50,0,0,0,0,0,298,0
74554,Urzicuta,DJ,0,0,14,0,0,0,0,0,273,0
74581,Valea Stanciului,DJ,0,0,36,15,0,0,0,68,416,0
74616,Vela,DJ,0,0,24,0,0,0,0,0,153,0
74705,Verbita,DJ,0,0,13,0,0,0,0,0,107,0
74732,Vartop,DJ,0,0,10,0,0,0,0,0,137,0
74750,Varvoru De Jos,DJ,0,0,22,0,0,0,0,0,187,0
74842,Catane,DJ,0,0,7,0,0,0,0,0,211,0
74859,Carcea,DJ,31,0,13,0,0,0,41,45,85,0
74867,Carna,DJ,0,0,0,0,0,0,0,0,107,0
74875,Cotofenii Din Fata,DJ,0,0,4,0,0,0,0,0,172,0
74883,Dobrotesti,DJ,0,0,15,0,0,0,0,0,127,0
74891,Galiciuica,DJ,0,0,18,0,0,0,0,0,82,0
74907,Ghidici,DJ,0,0,16,0,0,0,0,0,225,0
74915,Ghindeni,DJ,0,0,12,0,0,0,0,0,126,0
74923,Intorsura,DJ,0,0,7,0,0,0,0,0,97,0
74931,Plesoi,DJ,0,0,14,0,0,0,0,0,94,0
74949,Rojiste,DJ,0,0,12,0,0,0,0,0,175,0
74956,Talpas,DJ,0,0,16,0,0,0,0,0,108,0
75098,Municipiul Galati,GL,2954,629,2009,179,150,3431,13053,1238,18876,14142
75114,Sendreni,GL,0,0,34,0,0,0,0,0,353,0
75150,Vanatori,GL,0,0,31,0,0,0,0,0,420,0
75203,Municipiul Tecuci,GL,787,116,392,64,0,0,3618,733,3646,0
75221,Draganesti,GL,0,0,57,0,0,0,0,0,402,0
75258,Munteni,GL,0,0,47,0,0,0,0,0,551,0
75338,Oras Beresti,GL,41,0,35,8,0,0,262,116,319,0
75356,Beresti-Meria,GL,0,0,31,0,0,0,0,0,279,0
75472,Oras Targu Bujor,GL,61,0,55,10,0,0,469,166,595,0
75515,Barcea,GL,0,0,44,0,0,0,0,0,514,0
75542,Balabanesti,GL,0,0,25,0,0,0,0,0,193,0
75613,Balasesti,GL,0,0,25,0,0,0,0,0,221,0
75668,Baleni,GL,0,0,16,0,0,0,0,0,169,0
75686,Baneasa,GL,0,0,17,0,0,0,0,0,168,0
75711,Branistea,GL,0,0,30,0,0,0,0,0,303,0
75766,Brahasesti,GL,0,0,66,0,0,0,41,0,1163,0
75819,Buciumeni,GL,0,0,67,0,0,0,0,0,281,0
75864,Cavadinesti,GL,0,0,37,0,0,0,0,0,311,0
75917,Certesti,GL,0,0,31,0,0,0,0,0,220,0
75953,Corod,GL,10,0,55,12,0,0,73,61,495,0
76004,Corni,GL,0,0,23,0,0,0,0,0,157,0
76040,Cosmesti,GL,0,0,44,0,0,0,0,0,429,0
76111,Costache Negri,GL,0,0,34,0,0,0,0,0,252,0
76139,Cuca,GL,0,0,14,0,0,0,0,0,165,0
76157,Cudalbi,GL,46,37,66,14,0,0,199,56,534,0
76175,Draguseni,GL,0,0,68,0,0,0,0,0,599,0
76255,Fartanesti,GL,0,0,49,0,0,0,0,0,400,0
76282,Foltesti,GL,0,0,29,0,0,0,0,0,296,0
76317,Frumusita,GL,0,0,37,0,0,0,0,0,445,0
76353,Fundeni,GL,0,0,34,0,0,0,0,0,292,0
76406,Ghidigeni,GL,0,0,57,0,0,0,0,0,822,0
76497,Gohor,GL,0,0,34,0,0,0,0,0,250,0
